settlement_date,tsd,is_holiday,temp
2021-01-01 00:00:00,28552.0,1.0,1.55
2021-01-01 02:00:00,26579.75,1.0,1.6
2021-01-01 04:00:00,25236.0,1.0,0.55
2021-01-01 06:00:00,25792.25,1.0,-0.35
2021-01-01 08:00:00,28162.75,1.0,-0.1
2021-01-01 10:00:00,32752.0,1.0,0.8
2021-01-01 12:00:00,35316.25,1.0,1.6
2021-01-01 14:00:00,36007.5,1.0,2.5
2021-01-01 16:00:00,39733.75,1.0,3.05
2021-01-01 18:00:00,37547.75,1.0,3.8
2021-01-01 20:00:00,32955.5,1.0,4.6
2021-01-01 22:00:00,28222.5,1.0,4.8
2021-01-02 00:00:00,26218.25,0.0,4.8
2021-01-02 02:00:00,25319.0,0.0,4.5
2021-01-02 04:00:00,25024.0,0.0,4.3
2021-01-02 06:00:00,26855.25,0.0,4.05
2021-01-02 08:00:00,30732.5,0.0,3.6
2021-01-02 10:00:00,33904.0,0.0,3.8499999999999996
2021-01-02 12:00:00,35741.0,0.0,4.85
2021-01-02 14:00:00,36976.5,0.0,4.8
2021-01-02 16:00:00,41320.5,0.0,3.35
2021-01-02 18:00:00,39860.0,0.0,2.7
2021-01-02 20:00:00,34930.75,0.0,2.55
2021-01-02 22:00:00,29353.0,0.0,1.55
2021-01-03 00:00:00,26850.75,0.0,1.1
2021-01-03 02:00:00,25327.75,0.0,1.8
2021-01-03 04:00:00,24832.5,0.0,2.6
2021-01-03 06:00:00,26153.5,0.0,2.8
2021-01-03 08:00:00,29800.25,0.0,3.35
2021-01-03 10:00:00,34466.75,0.0,4.05
2021-01-03 12:00:00,36347.75,0.0,5.1
2021-01-03 14:00:00,37988.0,0.0,6.0
2021-01-03 16:00:00,42508.25,0.0,4.8
2021-01-03 18:00:00,40175.25,0.0,4.55
2021-01-03 20:00:00,34484.25,0.0,4.55
2021-01-03 22:00:00,28767.75,0.0,4.55
2021-01-04 00:00:00,26711.75,0.0,4.3
2021-01-04 02:00:00,25972.75,0.0,3.8
2021-01-04 04:00:00,26094.75,0.0,3.55
2021-01-04 06:00:00,31893.25,0.0,3.8499999999999996
2021-01-04 08:00:00,38957.5,0.0,4.1
2021-01-04 10:00:00,41226.25,0.0,4.85
2021-01-04 12:00:00,42441.75,0.0,5.35
2021-01-04 14:00:00,42892.5,0.0,5.1
2021-01-04 16:00:00,45428.75,0.0,4.85
2021-01-04 18:00:00,43860.75,0.0,4.1
2021-01-04 20:00:00,37818.25,0.0,3.55
2021-01-04 22:00:00,30871.5,0.0,3.5
2021-01-05 00:00:00,28457.25,0.0,3.5
2021-01-05 02:00:00,28069.25,0.0,3.1
2021-01-05 04:00:00,27744.25,0.0,2.8
2021-01-05 06:00:00,33352.75,0.0,2.55
2021-01-05 08:00:00,40326.5,0.0,3.05
2021-01-05 10:00:00,41300.25,0.0,3.8499999999999996
2021-01-05 12:00:00,41874.25,0.0,4.5
2021-01-05 14:00:00,42981.5,0.0,4.55
2021-01-05 16:00:00,45784.75,0.0,4.05
2021-01-05 18:00:00,44635.75,0.0,4.3
2021-01-05 20:00:00,39377.25,0.0,4.1
2021-01-05 22:00:00,32203.5,0.0,4.05
2021-01-06 00:00:00,30708.5,0.0,3.8
2021-01-06 02:00:00,29330.5,0.0,3.6
2021-01-06 04:00:00,29109.0,0.0,4.0
2021-01-06 06:00:00,35098.25,0.0,4.05
2021-01-06 08:00:00,41568.25,0.0,4.1
2021-01-06 10:00:00,42742.25,0.0,4.6
2021-01-06 12:00:00,43041.75,0.0,5.3
2021-01-06 14:00:00,43165.5,0.0,5.55
2021-01-06 16:00:00,45830.5,0.0,4.8
2021-01-06 18:00:00,45161.5,0.0,3.35
2021-01-06 20:00:00,40116.25,0.0,2.6
2021-01-06 22:00:00,33353.25,0.0,2.25
2021-01-07 00:00:00,31689.5,0.0,2.05
2021-01-07 02:00:00,30352.25,0.0,1.1
2021-01-07 04:00:00,30125.25,0.0,0.8500000000000001
2021-01-07 06:00:00,37567.0,0.0,0.8
2021-01-07 08:00:00,41976.5,0.0,0.8
2021-01-07 10:00:00,42673.75,0.0,1.3
2021-01-07 12:00:00,42702.25,0.0,2.55
2021-01-07 14:00:00,43414.0,0.0,3.05
2021-01-07 16:00:00,46342.5,0.0,1.55
2021-01-07 18:00:00,45262.5,0.0,0.04999999999999999
2021-01-07 20:00:00,39808.25,0.0,-0.95
2021-01-07 22:00:00,33653.25,0.0,-0.85
2021-01-08 00:00:00,31532.5,0.0,-1.0
2021-01-08 02:00:00,30013.75,0.0,-0.55
2021-01-08 04:00:00,30875.25,0.0,-0.1
2021-01-08 06:00:00,36607.25,0.0,-0.05
2021-01-08 08:00:00,41488.25,0.0,0.55
2021-01-08 10:00:00,42851.25,0.0,2.05
2021-01-08 12:00:00,43534.0,0.0,2.05
2021-01-08 14:00:00,43206.5,0.0,1.8
2021-01-08 16:00:00,45159.75,0.0,0.95
2021-01-08 18:00:00,43753.5,0.0,0.2
2021-01-08 20:00:00,38548.5,0.0,0.04999999999999999
2021-01-08 22:00:00,32992.0,0.0,0.75
2021-01-09 00:00:00,31386.75,0.0,0.9
2021-01-09 02:00:00,29986.25,0.0,1.05
2021-01-09 04:00:00,29037.75,0.0,1.05
2021-01-09 06:00:00,31037.25,0.0,1.05
2021-01-09 08:00:00,34816.75,0.0,0.35
2021-01-09 10:00:00,37612.5,0.0,1.05
2021-01-09 12:00:00,38142.75,0.0,4.1
2021-01-09 14:00:00,38640.25,0.0,4.25
2021-01-09 16:00:00,43078.75,0.0,1.8
2021-01-09 18:00:00,42123.25,0.0,-0.35
2021-01-09 20:00:00,37005.5,0.0,-0.7
2021-01-09 22:00:00,30971.75,0.0,-0.95
2021-01-10 00:00:00,28674.75,0.0,-1.5499999999999998
2021-01-10 02:00:00,27625.75,0.0,-1.6
2021-01-10 04:00:00,26849.25,0.0,-1.1
2021-01-10 06:00:00,28466.0,0.0,-1.0
2021-01-10 08:00:00,31935.0,0.0,-0.55
2021-01-10 10:00:00,36163.75,0.0,0.05
2021-01-10 12:00:00,38530.75,0.0,1.3
2021-01-10 14:00:00,39897.0,0.0,2.75
2021-01-10 16:00:00,43734.5,0.0,3.1
2021-01-10 18:00:00,40619.75,0.0,3.35
2021-01-10 20:00:00,34961.25,0.0,3.55
2021-01-10 22:00:00,28236.25,0.0,3.6
2021-01-11 00:00:00,26646.75,0.0,3.8
2021-01-11 02:00:00,25503.5,0.0,4.05
2021-01-11 04:00:00,25843.5,0.0,4.6
2021-01-11 06:00:00,32838.25,0.0,5.05
2021-01-11 08:00:00,40117.5,0.0,5.8
2021-01-11 10:00:00,41429.75,0.0,7.05
2021-01-11 12:00:00,40616.75,0.0,8.25
2021-01-11 14:00:00,40371.5,0.0,8.8
2021-01-11 16:00:00,42796.25,0.0,8.55
2021-01-11 18:00:00,40736.25,0.0,8.5
2021-01-11 20:00:00,34311.0,0.0,8.3
2021-01-11 22:00:00,28053.0,0.0,7.65
2021-01-12 00:00:00,26840.5,0.0,8.399999999999999
2021-01-12 02:00:00,26272.25,0.0,8.85
2021-01-12 04:00:00,26212.5,0.0,9.0
2021-01-12 06:00:00,32745.25,0.0,9.3
2021-01-12 08:00:00,39410.0,0.0,8.85
2021-01-12 10:00:00,40077.5,0.0,8.1
2021-01-12 12:00:00,40357.25,0.0,6.8
2021-01-12 14:00:00,40694.75,0.0,6.35
2021-01-12 16:00:00,44510.5,0.0,5.55
2021-01-12 18:00:00,43471.75,0.0,4.5
2021-01-12 20:00:00,38278.5,0.0,3.8
2021-01-12 22:00:00,32060.5,0.0,2.55
2021-01-13 00:00:00,30309.5,0.0,2.4
2021-01-13 02:00:00,28990.75,0.0,1.35
2021-01-13 04:00:00,28493.5,0.0,3.1
2021-01-13 06:00:00,33969.75,0.0,3.6
2021-01-13 08:00:00,40562.0,0.0,4.25
2021-01-13 10:00:00,41861.5,0.0,5.35
2021-01-13 12:00:00,42575.5,0.0,6.65
2021-01-13 14:00:00,42030.75,0.0,8.2
2021-01-13 16:00:00,44615.0,0.0,9.55
2021-01-13 18:00:00,42645.75,0.0,9.55
2021-01-13 20:00:00,37361.5,0.0,9.5
2021-01-13 22:00:00,31258.25,0.0,9.3
2021-01-14 00:00:00,29244.0,0.0,9.1
2021-01-14 02:00:00,27780.0,0.0,6.4
2021-01-14 04:00:00,27460.25,0.0,5.4
2021-01-14 06:00:00,33316.5,0.0,5.7
2021-01-14 08:00:00,39807.5,0.0,5.45
2021-01-14 10:00:00,41947.25,0.0,5.2
2021-01-14 12:00:00,43317.0,0.0,4.95
2021-01-14 14:00:00,42335.25,0.0,4.55
2021-01-14 16:00:00,44800.5,0.0,3.8499999999999996
2021-01-14 18:00:00,42925.0,0.0,2.85
2021-01-14 20:00:00,37909.25,0.0,3.05
2021-01-14 22:00:00,32073.25,0.0,3.1
2021-01-15 00:00:00,30584.75,0.0,2.35
2021-01-15 02:00:00,29513.75,0.0,1.6
2021-01-15 04:00:00,28705.75,0.0,1.55
2021-01-15 06:00:00,34542.75,0.0,2.05
2021-01-15 08:00:00,41146.5,0.0,2.1
2021-01-15 10:00:00,42564.0,0.0,2.35
2021-01-15 12:00:00,42645.25,0.0,3.35
2021-01-15 14:00:00,41772.75,0.0,4.1
2021-01-15 16:00:00,45039.25,0.0,3.55
2021-01-15 18:00:00,43430.5,0.0,1.6
2021-01-15 20:00:00,36961.5,0.0,1.3
2021-01-15 22:00:00,29966.5,0.0,2.3
2021-01-16 00:00:00,26691.0,0.0,2.55
2021-01-16 02:00:00,25166.5,0.0,3.1
2021-01-16 04:00:00,24805.5,0.0,3.1
2021-01-16 06:00:00,26341.25,0.0,2.1
2021-01-16 08:00:00,31469.25,0.0,2.55
2021-01-16 10:00:00,35089.5,0.0,5.1
2021-01-16 12:00:00,35460.25,0.0,6.3
2021-01-16 14:00:00,35203.75,0.0,7.1
2021-01-16 16:00:00,39128.0,0.0,6.1
2021-01-16 18:00:00,38469.0,0.0,6.45
2021-01-16 20:00:00,32986.75,0.0,6.85
2021-01-16 22:00:00,27864.25,0.0,6.9
2021-01-17 00:00:00,26326.25,0.0,6.55
2021-01-17 02:00:00,24729.0,0.0,5.85
2021-01-17 04:00:00,23807.5,0.0,5.8
2021-01-17 06:00:00,25337.0,0.0,4.85
2021-01-17 08:00:00,28826.5,0.0,3.8499999999999996
2021-01-17 10:00:00,31610.75,0.0,6.35
2021-01-17 12:00:00,34350.5,0.0,8.0
2021-01-17 14:00:00,36237.0,0.0,7.8
2021-01-17 16:00:00,41156.5,0.0,7.25
2021-01-17 18:00:00,39121.75,0.0,4.6
2021-01-17 20:00:00,33220.75,0.0,4.55
2021-01-17 22:00:00,27238.25,0.0,3.1
2021-01-18 00:00:00,25838.75,0.0,2.8
2021-01-18 02:00:00,25206.5,0.0,2.6500000000000004
2021-01-18 04:00:00,25201.5,0.0,3.1
2021-01-18 06:00:00,32325.75,0.0,2.6
2021-01-18 08:00:00,39474.0,0.0,3.35
2021-01-18 10:00:00,40191.0,0.0,5.1
2021-01-18 12:00:00,41356.75,0.0,6.6
2021-01-18 14:00:00,41173.5,0.0,6.6
2021-01-18 16:00:00,43432.25,0.0,7.0
2021-01-18 18:00:00,41871.75,0.0,7.3
2021-01-18 20:00:00,35401.25,0.0,8.05
2021-01-18 22:00:00,28340.5,0.0,8.55
2021-01-19 00:00:00,26180.75,0.0,9.35
2021-01-19 02:00:00,25734.0,0.0,9.6
2021-01-19 04:00:00,25223.75,0.0,10.35
2021-01-19 06:00:00,31763.75,0.0,11.3
2021-01-19 08:00:00,37757.5,0.0,11.6
2021-01-19 10:00:00,38215.5,0.0,11.6
2021-01-19 12:00:00,39141.25,0.0,11.3
2021-01-19 14:00:00,39035.25,0.0,10.8
2021-01-19 16:00:00,41742.5,0.0,10.35
2021-01-19 18:00:00,40271.0,0.0,10.5
2021-01-19 20:00:00,34128.25,0.0,10.05
2021-01-19 22:00:00,27270.5,0.0,10.55
2021-01-20 00:00:00,25399.5,0.0,10.6
2021-01-20 02:00:00,25190.0,0.0,10.55
2021-01-20 04:00:00,24773.5,0.0,10.5
2021-01-20 06:00:00,30400.25,0.0,10.55
2021-01-20 08:00:00,37833.75,0.0,10.3
2021-01-20 10:00:00,39612.75,0.0,10.5
2021-01-20 12:00:00,41306.5,0.0,10.05
2021-01-20 14:00:00,40558.25,0.0,10.05
2021-01-20 16:00:00,42594.25,0.0,9.6
2021-01-20 18:00:00,41209.75,0.0,9.85
2021-01-20 20:00:00,35054.0,0.0,9.95
2021-01-20 22:00:00,28365.0,0.0,9.45
2021-01-21 00:00:00,26031.25,0.0,6.949999999999999
2021-01-21 02:00:00,25169.0,0.0,5.199999999999999
2021-01-21 04:00:00,25069.0,0.0,4.4
2021-01-21 06:00:00,30504.0,0.0,4.949999999999999
2021-01-21 08:00:00,36305.75,0.0,6.05
2021-01-21 10:00:00,36457.25,0.0,7.9
2021-01-21 12:00:00,37297.75,0.0,8.65
2021-01-21 14:00:00,38516.25,0.0,8.35
2021-01-21 16:00:00,43002.5,0.0,7.8
2021-01-21 18:00:00,42376.5,0.0,7.1
2021-01-21 20:00:00,36383.75,0.0,6.449999999999999
2021-01-21 22:00:00,29690.0,0.0,5.3
2021-01-22 00:00:00,27450.5,0.0,3.65
2021-01-22 02:00:00,26538.25,0.0,2.8
2021-01-22 04:00:00,26375.75,0.0,1.8
2021-01-22 06:00:00,32217.25,0.0,0.9
2021-01-22 08:00:00,38436.25,0.0,0.75
2021-01-22 10:00:00,37786.0,0.0,3.8499999999999996
2021-01-22 12:00:00,37476.25,0.0,6.45
2021-01-22 14:00:00,38377.25,0.0,7.1
2021-01-22 16:00:00,42510.25,0.0,6.6
2021-01-22 18:00:00,41912.75,0.0,5.3
2021-01-22 20:00:00,36752.5,0.0,4.55
2021-01-22 22:00:00,30983.5,0.0,4.05
2021-01-23 00:00:00,28913.75,0.0,3.8
2021-01-23 02:00:00,28243.25,0.0,3.0
2021-01-23 04:00:00,27462.75,0.0,2.3
2021-01-23 06:00:00,29716.5,0.0,1.3
2021-01-23 08:00:00,34034.0,0.0,0.35
2021-01-23 10:00:00,36002.75,0.0,1.3
2021-01-23 12:00:00,36165.5,0.0,2.6
2021-01-23 14:00:00,36685.0,0.0,4.0
2021-01-23 16:00:00,41372.0,0.0,3.35
2021-01-23 18:00:00,41511.75,0.0,2.55
2021-01-23 20:00:00,36700.25,0.0,0.55
2021-01-23 22:00:00,31150.5,0.0,-0.2
2021-01-24 00:00:00,29349.5,0.0,-0.25
2021-01-24 02:00:00,28360.0,0.0,-1.5499999999999998
2021-01-24 04:00:00,27496.5,0.0,-1.95
2021-01-24 06:00:00,28869.5,0.0,-1.0499999999999998
2021-01-24 08:00:00,32968.75,0.0,0.6000000000000001
2021-01-24 10:00:00,37244.0,0.0,1.1
2021-01-24 12:00:00,39151.25,0.0,1.1
2021-01-24 14:00:00,39441.0,0.0,1.6
2021-01-24 16:00:00,43221.25,0.0,1.4
2021-01-24 18:00:00,42119.0,0.0,1.8
2021-01-24 20:00:00,36909.5,0.0,1.9
2021-01-24 22:00:00,30834.75,0.0,2.0
2021-01-25 00:00:00,29081.5,0.0,2.0
2021-01-25 02:00:00,28048.5,0.0,1.05
2021-01-25 04:00:00,27888.25,0.0,0.55
2021-01-25 06:00:00,34711.0,0.0,-0.2
2021-01-25 08:00:00,40855.0,0.0,-0.85
2021-01-25 10:00:00,40897.0,0.0,1.3
2021-01-25 12:00:00,40057.25,0.0,3.8499999999999996
2021-01-25 14:00:00,40846.0,0.0,5.1
2021-01-25 16:00:00,44664.75,0.0,4.0
2021-01-25 18:00:00,43984.25,0.0,2.55
2021-01-25 20:00:00,38646.5,0.0,1.3
2021-01-25 22:00:00,31753.75,0.0,0.19999999999999998
2021-01-26 00:00:00,29544.25,0.0,-0.05
2021-01-26 02:00:00,28804.5,0.0,-0.45
2021-01-26 04:00:00,28584.5,0.0,-0.45
2021-01-26 06:00:00,34907.25,0.0,-0.1
2021-01-26 08:00:00,42074.0,0.0,0.3
2021-01-26 10:00:00,43104.0,0.0,2.5
2021-01-26 12:00:00,44153.75,0.0,5.05
2021-01-26 14:00:00,43466.25,0.0,5.8
2021-01-26 16:00:00,45042.5,0.0,5.55
2021-01-26 18:00:00,43978.25,0.0,5.3
2021-01-26 20:00:00,38090.0,0.0,6.05
2021-01-26 22:00:00,31138.5,0.0,6.35
2021-01-27 00:00:00,28932.0,0.0,6.6
2021-01-27 02:00:00,28301.0,0.0,7.3
2021-01-27 04:00:00,27990.0,0.0,7.5
2021-01-27 06:00:00,33831.25,0.0,7.3
2021-01-27 08:00:00,40671.75,0.0,7.3
2021-01-27 10:00:00,41740.25,0.0,8.35
2021-01-27 12:00:00,42212.25,0.0,9.3
2021-01-27 14:00:00,41155.5,0.0,9.6
2021-01-27 16:00:00,43539.75,0.0,9.5
2021-01-27 18:00:00,42249.75,0.0,9.05
2021-01-27 20:00:00,36482.5,0.0,8.899999999999999
2021-01-27 22:00:00,29699.75,0.0,9.05
2021-01-28 00:00:00,27121.75,0.0,8.8
2021-01-28 02:00:00,26221.0,0.0,8.649999999999999
2021-01-28 04:00:00,25465.0,0.0,9.35
2021-01-28 06:00:00,30805.75,0.0,10.35
2021-01-28 08:00:00,37088.75,0.0,11.25
2021-01-28 10:00:00,37629.5,0.0,12.05
2021-01-28 12:00:00,38316.75,0.0,12.6
2021-01-28 14:00:00,38121.5,0.0,12.6
2021-01-28 16:00:00,42053.25,0.0,12.75
2021-01-28 18:00:00,40813.75,0.0,10.8
2021-01-28 20:00:00,34536.25,0.0,10.6
2021-01-28 22:00:00,27910.0,0.0,10.6
2021-01-29 00:00:00,25739.75,0.0,10.6
2021-01-29 02:00:00,24907.5,0.0,10.3
2021-01-29 04:00:00,24636.25,0.0,9.1
2021-01-29 06:00:00,30535.0,0.0,9.05
2021-01-29 08:00:00,36162.5,0.0,9.05
2021-01-29 10:00:00,36745.0,0.0,8.35
2021-01-29 12:00:00,36623.25,0.0,10.0
2021-01-29 14:00:00,36940.25,0.0,11.05
2021-01-29 16:00:00,40218.5,0.0,10.55
2021-01-29 18:00:00,39667.25,0.0,9.6
2021-01-29 20:00:00,34568.25,0.0,8.55
2021-01-29 22:00:00,28686.5,0.0,7.6
2021-01-30 00:00:00,26325.75,0.0,7.35
2021-01-30 02:00:00,24907.5,0.0,7.8
2021-01-30 04:00:00,23691.5,0.0,7.1
2021-01-30 06:00:00,26112.75,0.0,6.55
2021-01-30 08:00:00,30255.5,0.0,5.5
2021-01-30 10:00:00,33693.5,0.0,4.5
2021-01-30 12:00:00,34929.5,0.0,4.6
2021-01-30 14:00:00,34522.25,0.0,4.35
2021-01-30 16:00:00,38347.5,0.0,3.8
2021-01-30 18:00:00,38324.75,0.0,3.8499999999999996
2021-01-30 20:00:00,33617.5,0.0,4.5
2021-01-30 22:00:00,29216.5,0.0,4.3
2021-01-31 00:00:00,27675.25,0.0,3.75
2021-01-31 02:00:00,26849.0,0.0,2.55
2021-01-31 04:00:00,26104.75,0.0,2.05
2021-01-31 06:00:00,27701.5,0.0,1.8
2021-01-31 08:00:00,31012.75,0.0,1.85
2021-01-31 10:00:00,35055.25,0.0,3.5
2021-01-31 12:00:00,37989.25,0.0,4.1
2021-01-31 14:00:00,38406.25,0.0,3.8
2021-01-31 16:00:00,42724.25,0.0,3.1
2021-01-31 18:00:00,41219.5,0.0,3.1
2021-01-31 20:00:00,35635.0,0.0,3.55
2021-01-31 22:00:00,29926.5,0.0,3.6
2021-02-01 00:00:00,28294.0,0.0,4.1
2021-02-01 02:00:00,27603.5,0.0,4.1
2021-02-01 04:00:00,27729.25,0.0,4.1
2021-02-01 06:00:00,34202.75,0.0,3.8
2021-02-01 08:00:00,40875.5,0.0,3.6
2021-02-01 10:00:00,41608.5,0.0,3.8499999999999996
2021-02-01 12:00:00,41743.0,0.0,4.6
2021-02-01 14:00:00,41460.5,0.0,4.5
2021-02-01 16:00:00,44068.25,0.0,4.1
2021-02-01 18:00:00,43496.25,0.0,3.8
2021-02-01 20:00:00,38026.75,0.0,4.1
2021-02-01 22:00:00,30676.75,0.0,4.1
2021-02-02 00:00:00,28142.5,0.0,4.05
2021-02-02 02:00:00,27361.5,0.0,4.85
2021-02-02 04:00:00,26520.25,0.0,5.95
2021-02-02 06:00:00,32043.5,0.0,6.65
2021-02-02 08:00:00,38125.75,0.0,8.65
2021-02-02 10:00:00,38864.25,0.0,11.05
2021-02-02 12:00:00,39033.25,0.0,12.6
2021-02-02 14:00:00,38520.5,0.0,12.8
2021-02-02 16:00:00,41703.75,0.0,11.85
2021-02-02 18:00:00,40847.0,0.0,10.95
2021-02-02 20:00:00,34718.5,0.0,10.8
2021-02-02 22:00:00,28209.0,0.0,10.75
2021-02-03 00:00:00,26407.25,0.0,9.8
2021-02-03 02:00:00,25465.0,0.0,9.6
2021-02-03 04:00:00,25634.25,0.0,9.35
2021-02-03 06:00:00,31948.25,0.0,8.5
2021-02-03 08:00:00,38305.75,0.0,8.1
2021-02-03 10:00:00,38779.5,0.0,8.1
2021-02-03 12:00:00,38099.0,0.0,8.6
2021-02-03 14:00:00,37585.0,0.0,10.3
2021-02-03 16:00:00,41641.0,0.0,10.0
2021-02-03 18:00:00,41503.5,0.0,8.1
2021-02-03 20:00:00,35927.0,0.0,6.8
2021-02-03 22:00:00,29510.0,0.0,6.1
2021-02-04 00:00:00,27581.25,0.0,5.75
2021-02-04 02:00:00,26918.75,0.0,4.55
2021-02-04 04:00:00,26582.75,0.0,4.3
2021-02-04 06:00:00,32599.0,0.0,4.25
2021-02-04 08:00:00,38621.0,0.0,5.3
2021-02-04 10:00:00,39693.25,0.0,8.25
2021-02-04 12:00:00,40535.25,0.0,8.85
2021-02-04 14:00:00,40199.25,0.0,8.85
2021-02-04 16:00:00,43297.0,0.0,9.0
2021-02-04 18:00:00,42637.0,0.0,9.0
2021-02-04 20:00:00,36369.75,0.0,8.35
2021-02-04 22:00:00,29919.75,0.0,7.55
2021-02-05 00:00:00,27338.5,0.0,7.8
2021-02-05 02:00:00,26439.0,0.0,8.0
2021-02-05 04:00:00,25969.0,0.0,7.8
2021-02-05 06:00:00,31734.25,0.0,7.5
2021-02-05 08:00:00,37700.75,0.0,6.55
2021-02-05 10:00:00,37377.75,0.0,8.55
2021-02-05 12:00:00,37216.0,0.0,10.3
2021-02-05 14:00:00,37119.0,0.0,10.85
2021-02-05 16:00:00,40464.25,0.0,9.6
2021-02-05 18:00:00,40829.0,0.0,8.1
2021-02-05 20:00:00,35662.75,0.0,7.3
2021-02-05 22:00:00,29347.5,0.0,7.1
2021-02-06 00:00:00,27036.25,0.0,7.1
2021-02-06 02:00:00,25188.75,0.0,6.75
2021-02-06 04:00:00,24428.5,0.0,6.05
2021-02-06 06:00:00,27202.25,0.0,5.8
2021-02-06 08:00:00,31015.25,0.0,6.3
2021-02-06 10:00:00,32793.75,0.0,7.05
2021-02-06 12:00:00,33708.75,0.0,7.85
2021-02-06 14:00:00,33718.75,0.0,8.1
2021-02-06 16:00:00,37796.75,0.0,7.75
2021-02-06 18:00:00,38151.25,0.0,7.3
2021-02-06 20:00:00,32655.5,0.0,6.05
2021-02-06 22:00:00,27421.25,0.0,5.05
2021-02-07 00:00:00,25905.0,0.0,4.25
2021-02-07 02:00:00,24734.25,0.0,3.55
2021-02-07 04:00:00,23790.75,0.0,3.3
2021-02-07 06:00:00,25249.0,0.0,2.85
2021-02-07 08:00:00,29152.0,0.0,2.05
2021-02-07 10:00:00,33404.75,0.0,1.1
2021-02-07 12:00:00,35848.5,0.0,1.05
2021-02-07 14:00:00,36674.0,0.0,1.35
2021-02-07 16:00:00,40862.75,0.0,1.55
2021-02-07 18:00:00,39583.25,0.0,0.5
2021-02-07 20:00:00,33916.5,0.0,0.3
2021-02-07 22:00:00,27954.0,0.0,-0.25
2021-02-08 00:00:00,26328.75,0.0,-0.7
2021-02-08 02:00:00,26014.0,0.0,-1.25
2021-02-08 04:00:00,26342.25,0.0,-1.45
2021-02-08 06:00:00,33073.75,0.0,-1.2999999999999998
2021-02-08 08:00:00,40871.0,0.0,-1.1
2021-02-08 10:00:00,41875.25,0.0,-0.85
2021-02-08 12:00:00,42442.0,0.0,-0.7
2021-02-08 14:00:00,42098.0,0.0,-0.8
2021-02-08 16:00:00,44461.75,0.0,-0.8
2021-02-08 18:00:00,44512.5,0.0,-0.5
2021-02-08 20:00:00,38814.5,0.0,-0.30000000000000004
2021-02-08 22:00:00,31811.25,0.0,-0.30000000000000004
2021-02-09 00:00:00,30078.25,0.0,-0.6
2021-02-09 02:00:00,29676.25,0.0,-0.5
2021-02-09 04:00:00,29484.75,0.0,-0.4
2021-02-09 06:00:00,35156.75,0.0,-0.30000000000000004
2021-02-09 08:00:00,41891.25,0.0,-0.75
2021-02-09 10:00:00,42518.5,0.0,0.19999999999999998
2021-02-09 12:00:00,42500.0,0.0,-0.05
2021-02-09 14:00:00,42428.5,0.0,-0.05
2021-02-09 16:00:00,44871.75,0.0,0.3
2021-02-09 18:00:00,44956.75,0.0,0.35
2021-02-09 20:00:00,39398.75,0.0,0.5
2021-02-09 22:00:00,31986.75,0.0,0.1
2021-02-10 00:00:00,30224.5,0.0,0.3
2021-02-10 02:00:00,29850.5,0.0,0.0
2021-02-10 04:00:00,29821.0,0.0,0.05
2021-02-10 06:00:00,36756.5,0.0,-0.7
2021-02-10 08:00:00,42109.0,0.0,-0.35
2021-02-10 10:00:00,41660.5,0.0,1.25
2021-02-10 12:00:00,41242.5,0.0,1.05
2021-02-10 14:00:00,41216.0,0.0,1.9
2021-02-10 16:00:00,45013.5,0.0,1.75
2021-02-10 18:00:00,45686.0,0.0,0.09999999999999998
2021-02-10 20:00:00,40546.25,0.0,-0.8999999999999999
2021-02-10 22:00:00,34030.5,0.0,-1.3
2021-02-11 00:00:00,32524.25,0.0,-1.2
2021-02-11 02:00:00,31251.75,0.0,-2.9
2021-02-11 04:00:00,31040.75,0.0,-2.05
2021-02-11 06:00:00,36418.0,0.0,-1.4
2021-02-11 08:00:00,41794.75,0.0,-1.15
2021-02-11 10:00:00,41745.25,0.0,-0.85
2021-02-11 12:00:00,41716.25,0.0,-0.15
2021-02-11 14:00:00,41308.75,0.0,0.2
2021-02-11 16:00:00,44643.25,0.0,0.0
2021-02-11 18:00:00,45454.0,0.0,-0.2
2021-02-11 20:00:00,39703.75,0.0,-0.2
2021-02-11 22:00:00,32254.25,0.0,-0.6
2021-02-12 00:00:00,30305.75,0.0,-1.0
2021-02-12 02:00:00,29626.25,0.0,-1.0
2021-02-12 04:00:00,28976.5,0.0,-1.0
2021-02-12 06:00:00,36368.75,0.0,-1.0
2021-02-12 08:00:00,41486.0,0.0,-0.1
2021-02-12 10:00:00,41113.25,0.0,0.9
2021-02-12 12:00:00,40196.5,0.0,0.65
2021-02-12 14:00:00,39356.0,0.0,0.1
2021-02-12 16:00:00,42756.0,0.0,-0.2
2021-02-12 18:00:00,43727.5,0.0,-0.4
2021-02-12 20:00:00,37465.0,0.0,-1.1
2021-02-12 22:00:00,30919.25,0.0,-1.2999999999999998
2021-02-13 00:00:00,28590.5,0.0,-2.2
2021-02-13 02:00:00,27732.0,0.0,-2.7
2021-02-13 04:00:00,27618.5,0.0,-3.2
2021-02-13 06:00:00,29551.25,0.0,-4.0
2021-02-13 08:00:00,33358.5,0.0,-3.5
2021-02-13 10:00:00,35066.5,0.0,-1.1
2021-02-13 12:00:00,35714.75,0.0,0.6000000000000001
2021-02-13 14:00:00,36798.5,0.0,1.0
2021-02-13 16:00:00,41049.75,0.0,0.8
2021-02-13 18:00:00,41659.0,0.0,0.8
2021-02-13 20:00:00,35826.0,0.0,1.3
2021-02-13 22:00:00,29873.25,0.0,1.6
